Policy ID,Policy Type,Coverage Amount,Premium Amount,Policy Start Date,Policy End Date,Payment Frequency,Status,Customer ID,Policy Duration Days,Policy Duration Category,Active Policy Flag,Name,Gender,Age,Occupation,Marital Status,"Address (City, State, Zip Code)",Age Bucket,Married Flag,Senior Citizen Flag,Customer Segment,Agent ID,Renewal Status,Policy Discounts,Risk Score,High_Risk_Flag,Risk Category,High Risk Flag,Renewal Segment
POL30994827,Life,232069,605.67,2023-05-03,2032-10-14,Quarterly,Active,CUST03843520,3452,Long Term,1,James Reed,Male,84,"Civil engineer, consulting",Divorced,"Davidchester, Florida, 77403",56+,0,1,Senior Adult,AGT12129572,Renewed,28,93,1,High Risk,1,Loyal
POL38939218,Auto,302817,1312.0,2023-08-22,2030-09-21,Monthly,Terminated,CUST71891504,2587,Long Term,0,Douglas Hill,Male,34,Facilities manager,Widowed,"Dawsonville, Rhode Island, 17380",26-35,0,0,Middle Age,AGT47285986,Renewed,28,52,0,Medium Risk,0,Loyal
POL58199739,Life,335631,946.46,2017-11-28,2022-10-27,Annually,Terminated,CUST84828807,1794,Long Term,0,Kimberly Castillo,Male,20,Ship broker,Single,"Jasonchester, Washington, 61810",18-25,0,0,Young Adult,AGT92967092,Not Renewed,41,81,1,High Risk,1,Churned
POL75203791,Life,207663,1132.18,2015-09-28,2018-08-02,Annually,Terminated,CUST99041791,1039,Medium Term,0,Tiffany Collins,Female,45,Product designer,Divorced,"Barrbury, Wisconsin, 97082",36-45,0,0,Middle Age,AGT65426894,Renewed,42,61,0,High Risk,0,Loyal
POL22369979,Property,327241,1311.47,2023-07-16,2026-06-10,Annually,Lapsed,CUST95978496,1060,Medium Term,0,Patricia Martin,Female,62,Social researcher,Married,"West Deniseside, North Carolina, 10343",56+,1,1,Senior Adult,AGT07169713,Not Renewed,8,52,0,Medium Risk,0,Churned
POL91441410,Property,264198,1589.42,2024-09-06,2032-06-11,Quarterly,Lapsed,CUST06792439,2835,Long Term,0,Brian Goodwin,Other,20,Environmental education officer,Single,"Keithville, Wisconsin, 58022",18-25,0,0,Young Adult,AGT50316228,Not Renewed,9,5,0,Low Risk,0,Churned
POL32215970,Health,431922,1331.52,2020-12-03,2023-10-22,Quarterly,Lapsed,CUST35415891,1053,Medium Term,0,Nicholas Gross,Other,20,Industrial/product designer,Divorced,"Petershire, Louisiana, 43993",18-25,0,0,Young Adult,AGT60891632,Renewed,48,6,0,Low Risk,0,Loyal
POL56805499,Auto,469103,1815.71,2023-10-20,2029-09-12,Monthly,Active,CUST21904355,2154,Long Term,1,Patricia Martinez,Other,60,Chartered accountant,Married,"Lake Richard, Massachusetts, 91729",56+,1,1,Senior Adult,AGT83001891,Pending,45,60,0,Medium Risk,0,At Risk
POL76750122,Health,291182,388.84,2024-03-02,2030-07-23,Annually,Terminated,CUST52057828,2334,Long Term,0,Jeremiah Johnson,Male,69,Lobbyist,Divorced,"Estradaton, South Carolina, 25730",56+,0,1,Senior Adult,AGT68374644,Not Renewed,0,62,0,High Risk,0,Churned
POL47066048,Life,428770,1705.99,2017-12-26,2023-09-23,Quarterly,Lapsed,CUST76335555,2097,Long Term,0,Michelle Austin,Female,33,Microbiologist,Married,"Danchester, Louisiana, 44641",26-35,1,0,Middle Age,AGT48036704,Renewed,23,76,1,High Risk,1,Loyal
POL62091024,Life,445720,256.69,2018-11-23,2027-10-14,Quarterly,Terminated,CUST61534512,3247,Long Term,0,Edwin Johnston,Other,56,Occupational hygienist,Single,"Lake Robertton, Virginia, 89164",56+,0,0,Senior Adult,AGT77850944,Not Renewed,41,61,0,High Risk,0,Churned
POL58715038,Auto,90573,572.69,2016-10-12,2025-07-31,Annually,Lapsed,CUST80482237,3214,Long Term,0,George Turner MD,Male,70,Amenity horticulturist,Widowed,"Ricebury, Minnesota, 98921",56+,0,1,Senior Adult,AGT57302101,Not Renewed,28,53,0,Medium Risk,0,Churned
POL70045571,Property,335523,1338.59,2021-09-02,2027-01-13,Monthly,Terminated,CUST36029781,1959,Long Term,0,Timothy Gonzales,Female,56,Ophthalmologist,Divorced,"Lake Manuelmouth, Massachusetts, 85896",56+,0,0,Senior Adult,AGT15756887,Not Renewed,40,64,0,High Risk,0,Churned
POL81553263,Property,238866,1413.92,2022-05-06,2026-07-03,Monthly,Terminated,CUST89730762,1519,Long Term,0,Gary Cook,Other,42,Graphic designer,Single,"Romanville, Nebraska, 66712",36-45,0,0,Middle Age,AGT04584769,Pending,4,4,0,Low Risk,0,At Risk
POL37915217,Auto,122059,1470.69,2016-01-05,2020-03-29,Monthly,Active,CUST58545735,1545,Long Term,1,Rebekah Sloan,Other,45,Osteopath,Married,"Rachelmouth, South Dakota, 66241",36-45,1,0,Middle Age,AGT64197733,Renewed,3,14,0,Low Risk,0,Loyal
POL63019087,Auto,487293,117.3,2020-06-23,2025-08-18,Annually,Terminated,CUST53675259,1882,Long Term,0,Eric Anderson,Other,24,Research scientist (maths),Widowed,"Port Donna, Oklahoma, 91210",18-25,0,0,Young Adult,AGT53884762,Not Renewed,9,64,0,High Risk,0,Churned
POL00522342,Life,133872,1579.38,2023-04-30,2027-08-08,Annually,Terminated,CUST17793294,1561,Long Term,0,Maureen Conner,Other,29,Broadcast presenter,Married,"Robersonburgh, Illinois, 06877",26-35,1,0,Young Adult,AGT47983138,Renewed,9,44,0,Medium Risk,0,Loyal
POL69392450,Auto,133827,476.75,2024-06-25,2033-10-06,Annually,Lapsed,CUST03213830,3390,Long Term,0,Patrick Mills,Male,23,Ergonomist,Divorced,"East Denise, Connecticut, 15792",18-25,0,0,Young Adult,AGT95014160,Not Renewed,46,89,1,High Risk,1,Churned
POL34341867,Property,455714,1015.59,2021-04-29,2026-09-16,Quarterly,Active,CUST11301044,1966,Long Term,1,Patrick Hubbard,Other,44,"Scientist, clinical (histocompatibility and immunogenetics)",Widowed,"North Keith, Utah, 35279",36-45,0,0,Middle Age,AGT44934759,Not Renewed,28,4,0,Low Risk,0,Churned
POL31153725,Auto,86155,1928.26,2017-04-20,2026-08-13,Quarterly,Terminated,CUST77733988,3402,Long Term,0,Shirley Jones,Other,59,Teaching laboratory technician,Divorced,"Jennaville, Illinois, 90702",56+,0,0,Senior Adult,AGT82108666,Renewed,31,95,1,High Risk,1,Loyal
POL39193067,Life,79361,604.97,2016-05-19,2018-03-06,Annually,Lapsed,CUST76637684,656,Medium Term,0,Amy Adams,Male,34,Sports therapist,Married,"Leeburgh, Vermont, 36145",26-35,1,0,Middle Age,AGT75019328,Pending,33,40,0,Medium Risk,0,At Risk
POL33662070,Life,121389,1951.33,2024-04-17,2029-06-01,Monthly,Active,CUST28266429,1871,Long Term,1,Andrew Moore,Male,30,"Embryologist, clinical",Single,"Wagnerburgh, Connecticut, 47515",26-35,0,0,Young Adult,AGT15230030,Renewed,17,95,1,High Risk,1,Loyal
POL99490154,Health,194818,823.81,2021-11-18,2025-01-10,Quarterly,Lapsed,CUST95327409,1149,Long Term,0,Katrina Smith,Male,42,"Exhibitions officer, museum/gallery",Single,"North Ashley, Kentucky, 38611",36-45,0,0,Middle Age,AGT51779299,Not Renewed,44,48,0,Medium Risk,0,Churned
POL43721127,Auto,432310,1963.33,2023-07-03,2026-12-26,Quarterly,Terminated,CUST80973937,1272,Long Term,0,Nicole Estrada,Other,59,Television camera operator,Divorced,"South Emily, North Carolina, 06071",56+,0,0,Senior Adult,AGT14013900,Renewed,12,43,0,Medium Risk,0,Loyal
POL13412239,Auto,390489,169.24,2021-05-26,2028-06-03,Quarterly,Active,CUST63507643,2565,Long Term,1,Lynn Madden,Female,67,Fisheries officer,Divorced,"Port Bryan, South Carolina, 37979",56+,0,1,Senior Adult,AGT97836682,Not Renewed,46,94,1,High Risk,1,Churned
POL84437998,Life,303318,450.4,2020-02-05,2021-05-31,Monthly,Active,CUST64902351,481,Medium Term,1,Taylor Townsend,Other,33,"Journalist, magazine",Married,"East Robinside, Nevada, 07123",26-35,1,0,Middle Age,AGT84957195,Renewed,8,42,0,Medium Risk,0,Loyal
POL50009102,Life,274123,579.91,2023-12-26,2027-11-13,Monthly,Active,CUST37424132,1418,Long Term,1,Samuel Baldwin,Male,30,Psychiatrist,Widowed,"South Jose, Washington, 70776",26-35,0,0,Young Adult,AGT85481852,Renewed,16,47,0,Medium Risk,0,Loyal
POL30766028,Health,262955,154.35,2015-10-10,2023-06-23,Monthly,Terminated,CUST78842949,2813,Long Term,0,Nathaniel Nixon,Male,70,Charity fundraiser,Divorced,"North Kevin, Kentucky, 36649",56+,0,1,Senior Adult,AGT86128104,Renewed,19,94,1,High Risk,1,Loyal
POL96139840,Property,57516,1602.02,2018-07-14,2026-01-31,Annually,Terminated,CUST28135219,2758,Long Term,0,Andrew Reed,Female,21,Passenger transport manager,Single,"Harringtonbury, Maine, 64032",18-25,0,0,Young Adult,AGT03705299,Not Renewed,4,90,1,High Risk,1,Churned
POL17393791,Property,250316,1167.58,2022-08-19,2031-08-14,Annually,Lapsed,CUST46516721,3282,Long Term,0,Amy Mcintyre,Female,53,"Engineer, biomedical",Single,"Oscarmouth, Mississippi, 40655",46-55,0,0,Senior Adult,AGT77715399,Not Renewed,15,9,0,Low Risk,0,Churned
POL47946595,Property,51959,846.42,2019-10-26,2028-03-14,Annually,Active,CUST26092604,3062,Long Term,1,Jonathan Gilbert,Other,21,Physiotherapist,Married,"Vaughanbury, Hawaii, 74322",18-25,1,0,Young Adult,AGT47010260,Renewed,11,29,0,Low Risk,0,Loyal
POL54898212,Life,498113,612.68,2018-06-22,2022-10-25,Annually,Lapsed,CUST87322138,1586,Long Term,0,Rachel Mills,Male,69,Senior tax professional/tax inspector,Widowed,"Maxwellburgh, Virginia, 24149",56+,0,1,Senior Adult,AGT07358666,Renewed,41,20,0,Low Risk,0,Loyal
POL14997788,Property,284623,936.68,2016-11-19,2018-06-29,Quarterly,Lapsed,CUST79836458,587,Medium Term,0,Christopher Barnes,Male,58,"Designer, ceramics/pottery",Single,"Mcclurestad, Minnesota, 04988",56+,0,0,Senior Adult,AGT50916271,Not Renewed,29,56,0,Medium Risk,0,Churned
POL74506974,Property,161588,1663.51,2019-12-28,2028-08-11,Annually,Terminated,CUST93959202,3149,Long Term,0,Karen Martin,Other,75,Equities trader,Divorced,"Francischester, Louisiana, 19599",56+,0,1,Senior Adult,AGT94908448,Not Renewed,25,56,0,Medium Risk,0,Churned
POL48888144,Life,410140,1776.91,2015-04-05,2020-03-02,Monthly,Active,CUST55366666,1793,Long Term,1,Scott Morris,Female,82,Aeronautical engineer,Widowed,"West Ericburgh, North Carolina, 98252",56+,0,1,Senior Adult,AGT40027662,Pending,38,30,0,Low Risk,0,At Risk
POL72956351,Life,162266,1013.95,2020-02-07,2028-06-21,Monthly,Terminated,CUST89978032,3057,Long Term,0,Dorothy Wood,Male,29,Archivist,Single,"Lake Wesley, Utah, 65225",26-35,0,0,Young Adult,AGT88015930,Not Renewed,21,24,0,Low Risk,0,Churned
POL76210793,Auto,184287,1827.76,2016-10-18,2022-08-21,Quarterly,Lapsed,CUST73046328,2133,Long Term,0,John Carter,Other,49,Sports therapist,Married,"Wilsonshire, Alaska, 03720",46-55,1,0,Middle Age,AGT51460823,Not Renewed,32,18,0,Low Risk,0,Churned
POL68286311,Health,407606,996.53,2024-01-28,2032-04-25,Annually,Active,CUST19220123,3010,Long Term,1,Michael Rodgers,Female,65,"Engineer, structural",Married,"Molinahaven, Indiana, 84015",56+,1,1,Senior Adult,AGT60208260,Not Renewed,17,99,1,High Risk,1,Churned
POL08571799,Life,275732,1540.2,2015-03-26,2017-06-29,Monthly,Terminated,CUST51674931,826,Medium Term,0,Lauren Harrell,Male,35,Diplomatic Services operational officer,Divorced,"Cindyhaven, Wyoming, 09900",26-35,0,0,Middle Age,AGT67415741,Renewed,49,82,1,High Risk,1,Loyal
POL09476789,Health,117338,1764.44,2021-04-28,2028-08-17,Quarterly,Active,CUST07678524,2668,Long Term,1,Stephanie Bruce,Other,28,Operational researcher,Divorced,"New Shaun, Louisiana, 44766",26-35,0,0,Young Adult,AGT96138529,Renewed,2,72,1,High Risk,1,Loyal
POL53146582,Auto,95451,693.45,2019-10-04,2029-08-02,Quarterly,Lapsed,CUST85231947,3590,Long Term,0,Mark West,Male,41,Metallurgist,Widowed,"West Denisechester, West Virginia, 83289",36-45,0,0,Middle Age,AGT76784246,Not Renewed,30,16,0,Low Risk,0,Churned
POL43155265,Auto,467387,1152.47,2018-12-09,2028-10-18,Monthly,Terminated,CUST89207596,3601,Long Term,0,James Wolf,Other,69,Health promotion specialist,Divorced,"Veronicahaven, Virginia, 99640",56+,0,1,Senior Adult,AGT30056796,Pending,36,48,0,Medium Risk,0,At Risk
POL81367269,Auto,331628,1571.02,2022-10-04,2026-04-24,Quarterly,Active,CUST89465073,1298,Long Term,1,John Harris,Other,70,Newspaper journalist,Married,"South Kevinbury, Arkansas, 26004",56+,1,1,Senior Adult,AGT73073808,Not Renewed,21,35,0,Medium Risk,0,Churned
POL84399262,Health,434891,673.57,2017-04-01,2023-09-30,Annually,Lapsed,CUST71215012,2373,Long Term,0,Jason Smith,Male,69,"Accountant, chartered public finance",Single,"Mooreside, Kansas, 59465",56+,0,1,Senior Adult,AGT47218350,Not Renewed,30,40,0,Medium Risk,0,Churned
POL54524104,Life,209017,1153.65,2022-10-18,2031-05-09,Annually,Active,CUST33347092,3125,Long Term,1,Austin Holden,Female,51,Theatre director,Widowed,"North Audrey, Kansas, 68579",46-55,0,0,Senior Adult,AGT77905501,Pending,45,95,1,High Risk,1,At Risk
POL60803243,Life,477591,319.69,2018-05-16,2025-01-27,Annually,Active,CUST72652198,2448,Long Term,1,Mark Harris,Female,85,Purchasing manager,Married,"East Kelly, Kansas, 97709",56+,1,1,Senior Adult,AGT89587093,Not Renewed,40,31,0,Medium Risk,0,Churned
POL32589913,Auto,431293,736.54,2015-06-20,2023-02-01,Annually,Lapsed,CUST06202125,2783,Long Term,0,Carrie Smith,Other,72,Commissioning editor,Married,"West Justinview, Colorado, 08547",56+,1,1,Senior Adult,AGT75693992,Pending,19,41,0,Medium Risk,0,At Risk
POL98908747,Health,142474,320.8,2019-11-30,2023-12-11,Quarterly,Active,CUST36783515,1472,Long Term,1,Samuel Ward,Male,53,"Civil engineer, consulting",Widowed,"Burnsmouth, California, 22027",46-55,0,0,Senior Adult,AGT05069510,Pending,26,74,1,High Risk,1,At Risk
POL37348106,Auto,243014,1234.49,2022-07-13,2029-03-04,Quarterly,Terminated,CUST58139807,2426,Long Term,0,Roger Ryan,Other,37,"Geologist, wellsite",Single,"Samanthahaven, Wyoming, 80213",36-45,0,0,Middle Age,AGT21772764,Pending,6,90,1,High Risk,1,At Risk
POL17461415,Auto,161564,949.49,2019-08-23,2026-06-03,Monthly,Lapsed,CUST81461842,2476,Long Term,0,Catherine Mays,Other,48,Corporate treasurer,Divorced,"East Amymouth, Iowa, 27228",46-55,0,0,Middle Age,AGT49234566,Not Renewed,45,55,0,Medium Risk,0,Churned
POL35439402,Health,284705,513.39,2019-07-03,2027-03-23,Annually,Terminated,CUST02223205,2820,Long Term,0,Dr. Nathan Rodriguez,Other,78,Medical secretary,Married,"Port Allen, Washington, 87131",56+,1,1,Senior Adult,AGT62659202,Pending,33,78,1,High Risk,1,At Risk
POL65459247,Auto,483766,1927.93,2023-10-26,2031-01-20,Annually,Active,CUST11825074,2643,Long Term,1,Susan Mendoza,Other,31,Lexicographer,Single,"Johnstown, Alaska, 41343",26-35,0,0,Middle Age,AGT33614091,Pending,10,54,0,Medium Risk,0,At Risk
POL15577075,Property,319323,612.67,2023-10-02,2033-09-13,Annually,Active,CUST55176228,3634,Long Term,1,Brandon Blake,Female,39,"Journalist, magazine",Married,"Mooreberg, Nevada, 46615",36-45,1,0,Middle Age,AGT26580039,Not Renewed,41,72,1,High Risk,1,Churned
POL16364468,Auto,130752,1830.18,2016-04-27,2020-02-13,Quarterly,Terminated,CUST81462168,1387,Long Term,0,Dana Randall,Female,65,"Horticulturist, commercial",Divorced,"New Johnnyton, Kentucky, 14454",56+,0,1,Senior Adult,AGT02908138,Not Renewed,27,45,0,Medium Risk,0,Churned
POL22271139,Auto,13851,623.61,2022-06-02,2025-09-05,Annually,Active,CUST64711803,1191,Long Term,1,Blake Richardson,Other,39,Press sub,Single,"Lake Harry, Colorado, 63647",36-45,0,0,Middle Age,AGT50674150,Not Renewed,8,64,0,High Risk,0,Churned
POL36347723,Property,112861,399.07,2016-04-05,2023-02-02,Annually,Terminated,CUST54951289,2494,Long Term,0,Kathy Garcia,Other,85,Patent examiner,Widowed,"New Kevin, Rhode Island, 89667",56+,0,1,Senior Adult,AGT58628205,Pending,47,73,1,High Risk,1,At Risk
POL02555675,Property,22484,771.11,2024-12-11,2032-05-30,Annually,Terminated,CUST77434602,2727,Long Term,0,Mark Dunn,Male,61,Air broker,Single,"South Rebecca, Nebraska, 79821",56+,0,1,Senior Adult,AGT47043352,Not Renewed,9,46,0,Medium Risk,0,Churned
POL71161359,Property,373579,680.54,2017-01-20,2026-09-09,Annually,Terminated,CUST61228900,3519,Long Term,0,Cameron Allen,Female,59,Veterinary surgeon,Married,"Harrisside, Texas, 65381",56+,1,0,Senior Adult,AGT64161539,Pending,46,5,0,Low Risk,0,At Risk
POL07908129,Property,263572,662.0,2017-05-28,2021-11-27,Monthly,Active,CUST14953772,1644,Long Term,1,Justin Burnett,Female,38,"Therapist, sports",Divorced,"Mendezmouth, New York, 44599",36-45,0,0,Middle Age,AGT01795658,Not Renewed,38,44,0,Medium Risk,0,Churned
POL86004596,Property,147682,1546.86,2021-08-01,2025-12-09,Monthly,Lapsed,CUST73191515,1591,Long Term,0,April Lynch,Female,45,Geochemist,Married,"Sharonborough, Florida, 04789",36-45,1,0,Middle Age,AGT71113792,Pending,50,41,0,Medium Risk,0,At Risk
POL10256156,Auto,391859,1196.46,2020-05-05,2029-02-07,Quarterly,Active,CUST89125036,3200,Long Term,1,David Weaver,Male,54,Arts development officer,Widowed,"East Lindaville, Missouri, 62903",46-55,0,0,Senior Adult,AGT24384163,Pending,31,22,0,Low Risk,0,At Risk
POL04120684,Life,372955,1935.93,2024-05-31,2026-01-09,Annually,Active,CUST97512387,588,Medium Term,1,Kevin Fischer,Male,54,Operational researcher,Single,"Amytown, Maine, 24452",46-55,0,0,Senior Adult,AGT07921690,Renewed,44,1,0,Low Risk,0,Loyal
POL49354428,Health,47064,190.19,2016-01-05,2017-05-19,Annually,Terminated,CUST98560807,500,Medium Term,0,Thomas Rivera PhD,Male,53,Marketing executive,Single,"New Michael, New York, 96481",46-55,0,0,Senior Adult,AGT99411848,Renewed,9,24,0,Low Risk,0,Loyal
POL01038075,Property,204972,779.18,2024-07-10,2030-10-08,Annually,Active,CUST94168956,2281,Long Term,1,Samuel White,Other,28,Clothing/textile technologist,Widowed,"Donnamouth, New Hampshire, 64542",26-35,0,0,Young Adult,AGT89116884,Renewed,48,11,0,Low Risk,0,Loyal
POL89009482,Health,472488,1661.05,2016-09-06,2026-04-29,Annually,Terminated,CUST53636696,3522,Long Term,0,Charles Yang,Male,49,"Engineer, manufacturing systems",Married,"East Darrell, New York, 96793",46-55,1,0,Middle Age,AGT93297798,Pending,49,49,0,Medium Risk,0,At Risk
POL11284148,Property,379852,428.32,2016-12-20,2022-04-26,Annually,Terminated,CUST01330639,1953,Long Term,0,Randall Green,Female,21,"Pharmacist, community",Divorced,"Barbarafort, Nevada, 31724",18-25,0,0,Young Adult,AGT14004218,Pending,13,99,1,High Risk,1,At Risk
POL45105381,Life,224006,1850.44,2017-05-24,2026-11-06,Quarterly,Terminated,CUST99574693,3453,Long Term,0,Rebecca Hatfield,Male,27,Mechanical engineer,Divorced,"Lake Hailey, South Dakota, 91622",26-35,0,0,Young Adult,AGT87946067,Renewed,11,76,1,High Risk,1,Loyal
POL33443696,Health,370313,1736.46,2022-05-21,2026-10-18,Quarterly,Active,CUST35872715,1611,Long Term,1,Michael Dunn,Other,32,"Engineer, structural",Widowed,"South William, Vermont, 86022",26-35,0,0,Middle Age,AGT81291551,Renewed,5,28,0,Low Risk,0,Loyal
POL08895135,Life,358337,1593.63,2015-10-26,2017-11-26,Quarterly,Lapsed,CUST24902165,762,Medium Term,0,Larry Anderson,Male,42,Optometrist,Single,"New Andrewstad, Kentucky, 68498",36-45,0,0,Middle Age,AGT40396031,Pending,15,88,1,High Risk,1,At Risk
POL32734237,Property,481722,1010.96,2018-08-23,2024-12-04,Monthly,Active,CUST70030309,2295,Long Term,1,Kathy Santana,Female,27,Retail buyer,Married,"New Christopherhaven, Wisconsin, 79162",26-35,1,0,Young Adult,AGT60829450,Not Renewed,41,6,0,Low Risk,0,Churned
POL81131003,Auto,283289,151.76,2015-12-20,2019-07-23,Annually,Lapsed,CUST79126257,1311,Long Term,0,Cody Cox,Male,77,Ceramics designer,Single,"Lake Christopherview, Tennessee, 26600",56+,0,1,Senior Adult,AGT35469634,Pending,5,83,1,High Risk,1,At Risk
POL01422170,Auto,126194,430.68,2022-05-22,2026-01-20,Quarterly,Active,CUST99446623,1339,Long Term,1,Charles Melton,Female,70,"Scientist, audiological",Married,"North Mark, Idaho, 32848",56+,1,1,Senior Adult,AGT27317496,Renewed,14,40,0,Medium Risk,0,Loyal
POL59246614,Property,499759,618.24,2016-08-19,2025-11-18,Annually,Lapsed,CUST86090168,3378,Long Term,0,Margaret Kim,Male,50,Tour manager,Divorced,"South Emilyburgh, Nebraska, 51498",46-55,0,0,Middle Age,AGT56523368,Not Renewed,24,5,0,Low Risk,0,Churned
POL58855449,Property,174839,1896.12,2023-07-26,2024-10-29,Quarterly,Terminated,CUST72585140,461,Medium Term,0,Vincent Gibson,Other,58,"Engineer, energy",Widowed,"Burnettside, California, 57462",56+,0,0,Senior Adult,AGT95776312,Renewed,26,20,0,Low Risk,0,Loyal
POL22416756,Auto,15547,687.78,2018-02-17,2020-04-12,Monthly,Lapsed,CUST31384677,785,Medium Term,0,Sandra Bryant,Other,84,Futures trader,Single,"Houstonfurt, Nebraska, 29209",56+,0,1,Senior Adult,AGT48468503,Pending,8,10,0,Low Risk,0,At Risk
POL49287251,Auto,48575,1476.49,2017-07-15,2020-10-23,Quarterly,Lapsed,CUST84659893,1196,Long Term,0,Julie Williams,Other,22,Fashion designer,Married,"South Fernandochester, North Carolina, 55049",18-25,1,0,Young Adult,AGT32960169,Not Renewed,49,57,0,Medium Risk,0,Churned
POL60414319,Auto,151268,1169.59,2015-06-04,2019-10-20,Monthly,Terminated,CUST91742379,1599,Long Term,0,Kathleen Miller,Other,45,"Administrator, education",Single,"Douglasstad, Vermont, 90300",36-45,0,0,Middle Age,AGT26019405,Not Renewed,37,5,0,Low Risk,0,Churned
POL96005181,Property,424062,1911.53,2023-01-10,2032-08-14,Annually,Active,CUST13886532,3504,Long Term,1,Timothy Johnson,Male,21,Operational researcher,Divorced,"North Danieltown, Maine, 06289",18-25,0,0,Young Adult,AGT71984455,Renewed,9,78,1,High Risk,1,Loyal
POL42993604,Life,33791,437.48,2014-12-27,2019-11-22,Quarterly,Terminated,CUST09995414,1791,Long Term,0,Raymond Harris,Other,38,"Designer, television/film set",Divorced,"Piercefurt, Maine, 84990",36-45,0,0,Middle Age,AGT26135862,Renewed,46,72,1,High Risk,1,Loyal
POL52918990,Life,49046,1245.42,2018-03-14,2025-05-07,Monthly,Terminated,CUST32321186,2611,Long Term,0,Melanie Smith,Other,58,Retail manager,Single,"Kyleville, North Carolina, 03199",56+,0,0,Senior Adult,AGT30819284,Renewed,23,86,1,High Risk,1,Loyal
POL67788128,Health,376870,1500.06,2023-07-19,2028-03-06,Annually,Lapsed,CUST59559298,1692,Long Term,0,Donna Hoover,Male,76,Quality manager,Divorced,"New Sarahton, Ohio, 55093",56+,0,1,Senior Adult,AGT58796255,Not Renewed,0,60,0,Medium Risk,0,Churned
