Customer ID,Name,Gender,Age,Occupation,Marital Status,"Address (City, State, Zip Code)",Age Bucket,Married Flag,Senior Citizen Flag,Customer Segment,Policy ID,Policy Type,Coverage Amount,Premium Amount,Policy Start Date,Policy End Date,Payment Frequency,Status,Policy Duration Days,Policy Duration Category,Active Policy Flag,Agent ID,Renewal Status,Policy Discounts,Risk Score,High_Risk_Flag,Risk Category,High Risk Flag,Renewal Segment
CUST71267407,Ashley Parker,Other,49,Furniture designer,Married,"Conleyshire, West Virginia, 63316",46-55,1,0,Middle Age,POL46495596,Health,279346,1774.55,2019-07-15,2028-09-17,Monthly,Lapsed,3352,Long Term,0,AGT29094398,Not Renewed,2,38,0,Medium Risk,0,Churned
CUST65363374,Karen Johnson,Female,78,Commissioning editor,Single,"South Ronaldville, Indiana, 44890",56+,0,1,Senior Adult,POL87150455,Life,411286,984.42,2023-12-14,2033-03-13,Annually,Active,3377,Long Term,1,AGT30379091,Renewed,36,14,0,Low Risk,0,Loyal
CUST80853586,Mrs. Patricia Henry,Female,78,Dancer,Widowed,"East Erinberg, West Virginia, 10885",56+,0,1,Senior Adult,POL17443101,Life,424710,996.74,2024-03-10,2025-04-04,Quarterly,Terminated,390,Medium Term,0,AGT45051677,Not Renewed,5,96,1,High Risk,1,Churned
CUST80853586,Mrs. Patricia Henry,Female,78,Dancer,Widowed,"East Erinberg, West Virginia, 10885",56+,0,1,Senior Adult,POL17837045,Life,441828,321.05,2020-12-02,2027-02-27,Quarterly,Active,2278,Long Term,1,AGT15407499,Renewed,41,80,1,High Risk,1,Loyal
CUST48566967,Adam Grant,Female,67,Transport planner,Divorced,"North Kayla, Illinois, 42001",56+,0,1,Senior Adult,POL94782191,Auto,376154,688.56,2023-03-01,2027-04-10,Quarterly,Lapsed,1501,Long Term,0,AGT71236709,Not Renewed,26,10,0,Low Risk,0,Churned
CUST48566967,Adam Grant,Female,67,Transport planner,Divorced,"North Kayla, Illinois, 42001",56+,0,1,Senior Adult,POL40430147,Health,96349,1455.88,2018-11-08,2028-07-02,Monthly,Lapsed,3524,Long Term,0,AGT02438431,Not Renewed,18,12,0,Low Risk,0,Churned
CUST06954029,Ashley Salazar,Other,73,Commissioning editor,Single,"Rogerview, New Jersey, 16066",56+,0,1,Senior Adult,POL05468446,Auto,472624,313.72,2023-07-15,2028-04-29,Monthly,Lapsed,1750,Long Term,0,AGT12367147,Renewed,39,4,0,Low Risk,0,Loyal
CUST45148477,Stacey Burke,Male,60,Secondary school teacher,Single,"North Melissa, North Dakota, 33270",56+,0,1,Senior Adult,POL66073787,Health,115527,168.62,2018-02-16,2025-01-08,Quarterly,Active,2518,Long Term,1,AGT82913964,Renewed,27,67,0,High Risk,0,Loyal
CUST45148477,Stacey Burke,Male,60,Secondary school teacher,Single,"North Melissa, North Dakota, 33270",56+,0,1,Senior Adult,POL80649448,Health,321786,1764.6,2022-03-01,2028-08-10,Annually,Lapsed,2354,Long Term,0,AGT87088719,Renewed,15,10,0,Low Risk,0,Loyal
CUST45148477,Stacey Burke,Male,60,Secondary school teacher,Single,"North Melissa, North Dakota, 33270",56+,0,1,Senior Adult,POL81437012,Auto,325785,180.09,2019-08-29,2020-11-15,Monthly,Lapsed,444,Medium Term,0,AGT35974620,Renewed,5,80,1,High Risk,1,Loyal
CUST06026925,Sarah Lewis,Other,22,Publishing copy,Divorced,"Hickschester, Illinois, 63676",18-25,0,0,Young Adult,POL93761143,Auto,266068,908.09,2020-06-24,2023-03-30,Monthly,Active,1009,Medium Term,1,AGT24143176,Renewed,8,2,0,Low Risk,0,Loyal
CUST96672240,Hannah Young MD,Female,48,Lawyer,Divorced,"South Cameronburgh, Indiana, 04075",46-55,0,0,Middle Age,POL32232315,Auto,268592,644.96,2020-05-19,2025-04-23,Annually,Lapsed,1800,Long Term,0,AGT01402262,Pending,35,44,0,Medium Risk,0,At Risk
CUST87535650,Karen Martin,Other,78,Estate manager/land agent,Single,"Kingstad, Florida, 77069",56+,0,1,Senior Adult,POL66860672,Health,233369,863.92,2018-07-19,2027-07-21,Annually,Active,3289,Long Term,1,AGT43130399,Pending,39,14,0,Low Risk,0,At Risk
CUST87535650,Karen Martin,Other,78,Estate manager/land agent,Single,"Kingstad, Florida, 77069",56+,0,1,Senior Adult,POL23611289,Life,97932,207.83,2017-01-25,2019-09-09,Quarterly,Terminated,957,Medium Term,0,AGT43531160,Not Renewed,24,58,0,Medium Risk,0,Churned
CUST87535650,Karen Martin,Other,78,Estate manager/land agent,Single,"Kingstad, Florida, 77069",56+,0,1,Senior Adult,POL51258624,Health,316511,345.34,2018-05-09,2027-01-05,Monthly,Lapsed,3163,Long Term,0,AGT29471451,Renewed,18,60,0,Medium Risk,0,Loyal
CUST30763587,Dr. Kevin Thomas,Female,25,Theatre manager,Widowed,"Phillipsbury, Arkansas, 47254",18-25,0,0,Young Adult,POL01363904,Health,53136,1096.29,2022-06-08,2024-02-06,Annually,Lapsed,608,Medium Term,0,AGT12449349,Not Renewed,9,97,1,High Risk,1,Churned
CUST30763587,Dr. Kevin Thomas,Female,25,Theatre manager,Widowed,"Phillipsbury, Arkansas, 47254",18-25,0,0,Young Adult,POL21105419,Life,21912,298.93,2021-10-03,2024-08-05,Annually,Terminated,1037,Medium Term,0,AGT69831645,Not Renewed,21,5,0,Low Risk,0,Churned
CUST88406986,Timothy Mendoza,Male,67,Geophysicist/field seismologist,Divorced,"Coxborough, Arizona, 02223",56+,0,1,Senior Adult,POL35254218,Life,118795,1620.97,2021-12-30,2024-10-10,Quarterly,Terminated,1015,Medium Term,0,AGT21509926,Pending,11,57,0,Medium Risk,0,At Risk
CUST88406986,Timothy Mendoza,Male,67,Geophysicist/field seismologist,Divorced,"Coxborough, Arizona, 02223",56+,0,1,Senior Adult,POL75516899,Auto,191632,1785.45,2016-07-21,2021-08-04,Quarterly,Terminated,1840,Long Term,0,AGT97777065,Pending,2,50,0,Medium Risk,0,At Risk
CUST14751083,Sherry Hernandez,Male,59,Planning and development surveyor,Divorced,"Camachochester, Hawaii, 61139",56+,0,0,Senior Adult,POL22866808,Auto,254972,784.68,2015-06-20,2022-12-05,Quarterly,Active,2725,Long Term,1,AGT66271858,Renewed,8,29,0,Low Risk,0,Loyal
CUST14751083,Sherry Hernandez,Male,59,Planning and development surveyor,Divorced,"Camachochester, Hawaii, 61139",56+,0,0,Senior Adult,POL75081520,Auto,76406,1983.8,2021-02-11,2029-01-02,Quarterly,Terminated,2882,Long Term,0,AGT29942457,Pending,20,52,0,Medium Risk,0,At Risk
CUST40947181,Wendy Blackburn,Female,19,Hydrographic surveyor,Divorced,"Smithhaven, Washington, 51773",18-25,0,0,Young Adult,POL81185546,Auto,419914,1703.82,2021-04-30,2027-05-06,Monthly,Active,2197,Long Term,1,AGT85883649,Not Renewed,31,60,0,Medium Risk,0,Churned
CUST40947181,Wendy Blackburn,Female,19,Hydrographic surveyor,Divorced,"Smithhaven, Washington, 51773",18-25,0,0,Young Adult,POL23048183,Property,448473,404.13,2024-08-07,2026-11-21,Quarterly,Lapsed,836,Medium Term,0,AGT37579812,Renewed,43,52,0,Medium Risk,0,Loyal
CUST40947181,Wendy Blackburn,Female,19,Hydrographic surveyor,Divorced,"Smithhaven, Washington, 51773",18-25,0,0,Young Adult,POL51786997,Life,135459,1459.05,2015-03-12,2022-05-07,Quarterly,Active,2613,Long Term,1,AGT98064080,Renewed,2,33,0,Medium Risk,0,Loyal
CUST93959202,Karen Martin,Other,75,Equities trader,Divorced,"Francischester, Louisiana, 19599",56+,0,1,Senior Adult,POL29054681,Property,240942,1354.38,2020-03-27,2024-07-12,Quarterly,Lapsed,1568,Long Term,0,AGT54199915,Pending,19,23,0,Low Risk,0,At Risk
CUST93959202,Karen Martin,Other,75,Equities trader,Divorced,"Francischester, Louisiana, 19599",56+,0,1,Senior Adult,POL59539217,Auto,17366,557.36,2020-04-10,2024-11-04,Monthly,Lapsed,1669,Long Term,0,AGT27816357,Not Renewed,45,52,0,Medium Risk,0,Churned
CUST93959202,Karen Martin,Other,75,Equities trader,Divorced,"Francischester, Louisiana, 19599",56+,0,1,Senior Adult,POL74506974,Property,161588,1663.51,2019-12-28,2028-08-11,Annually,Terminated,3149,Long Term,0,AGT94908448,Not Renewed,25,56,0,Medium Risk,0,Churned
CUST93959202,Karen Martin,Other,75,Equities trader,Divorced,"Francischester, Louisiana, 19599",56+,0,1,Senior Adult,POL00464071,Auto,324861,1547.56,2020-10-31,2024-07-29,Quarterly,Active,1367,Long Term,1,AGT23370936,Not Renewed,20,35,0,Medium Risk,0,Churned
CUST93959202,Karen Martin,Other,75,Equities trader,Divorced,"Francischester, Louisiana, 19599",56+,0,1,Senior Adult,POL30677627,Health,10653,1863.7,2020-10-28,2027-04-05,Annually,Active,2350,Long Term,1,AGT54555818,Pending,27,9,0,Low Risk,0,At Risk
CUST86827517,Alan Peck,Male,32,"Administrator, sports",Divorced,"Stokesborough, Wyoming, 51687",26-35,0,0,Middle Age,POL91301577,Life,65078,1740.74,2019-01-15,2020-08-06,Quarterly,Active,569,Medium Term,1,AGT13008474,Renewed,45,87,1,High Risk,1,Loyal
CUST86827517,Alan Peck,Male,32,"Administrator, sports",Divorced,"Stokesborough, Wyoming, 51687",26-35,0,0,Middle Age,POL40675143,Life,390840,254.3,2020-08-20,2024-07-09,Annually,Terminated,1419,Long Term,0,AGT93733147,Pending,24,33,0,Medium Risk,0,At Risk
CUST38232094,Tanner Santos,Male,64,Commercial horticulturist,Single,"South Michaelmouth, Massachusetts, 23041",56+,0,1,Senior Adult,POL73997241,Property,169686,1126.02,2016-01-29,2021-01-09,Quarterly,Lapsed,1807,Long Term,0,AGT44447134,Renewed,47,95,1,High Risk,1,Loyal
CUST38232094,Tanner Santos,Male,64,Commercial horticulturist,Single,"South Michaelmouth, Massachusetts, 23041",56+,0,1,Senior Adult,POL40640329,Property,163602,424.67,2016-02-01,2025-08-03,Quarterly,Active,3471,Long Term,1,AGT98188984,Not Renewed,13,15,0,Low Risk,0,Churned
CUST38232094,Tanner Santos,Male,64,Commercial horticulturist,Single,"South Michaelmouth, Massachusetts, 23041",56+,0,1,Senior Adult,POL38108331,Life,37379,523.95,2019-02-28,2024-11-09,Annually,Lapsed,2081,Long Term,0,AGT07591775,Pending,20,43,0,Medium Risk,0,At Risk
CUST84238322,Patricia Chapman,Male,73,Database administrator,Single,"New Robertside, South Carolina, 27666",56+,0,1,Senior Adult,POL10754194,Property,17967,1047.09,2020-12-18,2030-12-03,Monthly,Terminated,3637,Long Term,0,AGT10483951,Not Renewed,10,73,1,High Risk,1,Churned
CUST63404306,Janet Lester DVM,Male,25,"Programmer, multimedia",Married,"East Thomas, Kentucky, 27858",18-25,1,0,Young Adult,POL71221796,Property,141379,1288.24,2017-03-14,2027-02-11,Monthly,Lapsed,3621,Long Term,0,AGT19001338,Pending,11,48,0,Medium Risk,0,At Risk
CUST28505987,Luis Howard,Other,41,Dentist,Divorced,"New Ashleyborough, Florida, 46953",36-45,0,0,Middle Age,POL83375511,Life,217407,574.61,2020-08-23,2024-10-10,Quarterly,Lapsed,1509,Long Term,0,AGT67587388,Not Renewed,12,23,0,Low Risk,0,Churned
CUST29485027,Jonathan Ware,Other,60,Travel agency manager,Widowed,"Patriciashire, Wyoming, 69187",56+,0,1,Senior Adult,POL86602241,Property,355310,1960.54,2018-12-13,2027-01-20,Monthly,Active,2960,Long Term,1,AGT79693257,Pending,28,32,0,Medium Risk,0,At Risk
CUST29485027,Jonathan Ware,Other,60,Travel agency manager,Widowed,"Patriciashire, Wyoming, 69187",56+,0,1,Senior Adult,POL22842025,Health,456004,1582.35,2017-08-24,2020-04-16,Annually,Terminated,966,Medium Term,0,AGT55199019,Renewed,48,2,0,Low Risk,0,Loyal
CUST29485027,Jonathan Ware,Other,60,Travel agency manager,Widowed,"Patriciashire, Wyoming, 69187",56+,0,1,Senior Adult,POL31127949,Life,334987,983.02,2015-11-16,2024-03-07,Monthly,Terminated,3034,Long Term,0,AGT48883704,Renewed,13,35,0,Medium Risk,0,Loyal
CUST71891504,Douglas Hill,Male,34,Facilities manager,Widowed,"Dawsonville, Rhode Island, 17380",26-35,0,0,Middle Age,POL97931166,Auto,458657,1048.25,2021-01-21,2022-03-09,Annually,Terminated,412,Medium Term,0,AGT74959165,Renewed,42,5,0,Low Risk,0,Loyal
CUST71891504,Douglas Hill,Male,34,Facilities manager,Widowed,"Dawsonville, Rhode Island, 17380",26-35,0,0,Middle Age,POL38939218,Auto,302817,1312,2023-08-22,2030-09-21,Monthly,Terminated,2587,Long Term,0,AGT47285986,Renewed,28,52,0,Medium Risk,0,Loyal
CUST26565796,Michael Randall,Female,53,Materials engineer,Married,"New Eric, Kansas, 31077",46-55,1,0,Senior Adult,POL83969664,Property,365991,570.56,2015-02-18,2024-06-11,Monthly,Lapsed,3401,Long Term,0,AGT06012403,Renewed,50,98,1,High Risk,1,Loyal
CUST53467151,Justin Rodriguez,Other,65,"Administrator, sports",Divorced,"West Janet, North Carolina, 47849",56+,0,1,Senior Adult,POL42638741,Property,32254,284.96,2019-03-31,2021-06-23,Monthly,Lapsed,815,Medium Term,0,AGT31696641,Renewed,31,74,1,High Risk,1,Loyal
CUST53467151,Justin Rodriguez,Other,65,"Administrator, sports",Divorced,"West Janet, North Carolina, 47849",56+,0,1,Senior Adult,POL62665179,Health,123001,1077.9,2022-08-19,2028-06-01,Quarterly,Lapsed,2113,Long Term,0,AGT74963339,Not Renewed,5,60,0,Medium Risk,0,Churned
CUST49906214,Tammy Lee,Other,82,Network engineer,Married,"Mindyberg, Wyoming, 70462",56+,1,1,Senior Adult,POL45419104,Property,130389,1983.88,2017-11-29,2025-11-08,Monthly,Terminated,2901,Long Term,0,AGT35407404,Renewed,7,20,0,Low Risk,0,Loyal
CUST56356363,David Mcbride,Other,69,Fine artist,Married,"Lake Russell, Hawaii, 13053",56+,1,1,Senior Adult,POL93930819,Auto,150149,1502.65,2024-02-15,2030-06-24,Annually,Active,2321,Long Term,1,AGT07985939,Renewed,34,88,1,High Risk,1,Loyal
CUST03848250,Jordan Thompson,Female,84,Ecologist,Divorced,"North Brittneyville, Iowa, 32721",56+,0,1,Senior Adult,POL54191606,Health,412493,1783.97,2019-06-11,2023-11-28,Annually,Lapsed,1631,Long Term,0,AGT85988777,Not Renewed,33,67,0,High Risk,0,Churned
CUST04922693,Tracy Baker DDS,Female,63,Medical laboratory scientific officer,Divorced,"Johnfort, Georgia, 84261",56+,0,1,Senior Adult,POL52900081,Property,218578,1049.77,2020-07-27,2028-09-19,Annually,Lapsed,2976,Long Term,0,AGT01783387,Pending,4,89,1,High Risk,1,At Risk
CUST86615154,Megan Thomas,Female,57,Chemical engineer,Widowed,"West Josephchester, Washington, 08619",56+,0,0,Senior Adult,POL23594772,Health,37049,1979.52,2022-05-03,2031-12-11,Monthly,Terminated,3509,Long Term,0,AGT92550011,Pending,11,1,0,Low Risk,0,At Risk
CUST86615154,Megan Thomas,Female,57,Chemical engineer,Widowed,"West Josephchester, Washington, 08619",56+,0,0,Senior Adult,POL40759511,Property,225190,534.89,2020-12-24,2022-12-18,Annually,Terminated,724,Medium Term,0,AGT67358626,Not Renewed,23,81,1,High Risk,1,Churned
CUST59144251,Wayne Fleming,Other,77,Herpetologist,Divorced,"West Anthony, Maryland, 81383",56+,0,1,Senior Adult,POL69634824,Life,215110,1354.99,2019-02-06,2027-04-12,Annually,Lapsed,2987,Long Term,0,AGT90754727,Renewed,49,89,1,High Risk,1,Loyal
CUST92112375,Mario Cameron,Male,57,Lobbyist,Divorced,"North Amy, Wisconsin, 45009",56+,0,0,Senior Adult,POL69091266,Health,298430,1555.58,2016-02-22,2019-05-08,Quarterly,Terminated,1171,Long Term,0,AGT80986174,Not Renewed,43,11,0,Low Risk,0,Churned
CUST09142065,Mary Jones,Female,68,Actuary,Widowed,"East Katherinefort, New Jersey, 22011",56+,0,1,Senior Adult,POL20405348,Life,146430,637.54,2023-07-26,2029-06-02,Monthly,Lapsed,2138,Long Term,0,AGT03911239,Pending,39,43,0,Medium Risk,0,At Risk
CUST86592215,Amanda Castro,Other,38,Sports therapist,Single,"Stevenland, Louisiana, 60773",36-45,0,0,Middle Age,POL79106490,Property,25558,971.74,2017-01-14,2021-08-29,Quarterly,Active,1688,Long Term,1,AGT03012517,Pending,40,62,0,High Risk,0,At Risk
CUST80574300,Amber Thomas,Female,69,Dance movement psychotherapist,Single,"Robertburgh, West Virginia, 47725",56+,0,1,Senior Adult,POL99720690,Life,43579,981.71,2015-04-18,2023-07-17,Monthly,Active,3012,Long Term,1,AGT79593844,Pending,16,24,0,Low Risk,0,At Risk
CUST80574300,Amber Thomas,Female,69,Dance movement psychotherapist,Single,"Robertburgh, West Virginia, 47725",56+,0,1,Senior Adult,POL07383816,Life,277611,219.31,2019-03-21,2027-11-27,Monthly,Active,3173,Long Term,1,AGT25857928,Pending,40,79,1,High Risk,1,At Risk
CUST80574300,Amber Thomas,Female,69,Dance movement psychotherapist,Single,"Robertburgh, West Virginia, 47725",56+,0,1,Senior Adult,POL06557000,Life,325423,324.38,2024-01-23,2026-05-15,Monthly,Terminated,843,Medium Term,0,AGT31442801,Renewed,37,87,1,High Risk,1,Loyal
CUST80741810,Andrea Fletcher,Male,85,Marketing executive,Single,"North Courtney, South Dakota, 47869",56+,0,1,Senior Adult,POL45441486,Auto,354726,1887.5,2020-09-26,2026-06-15,Monthly,Terminated,2088,Long Term,0,AGT85414123,Renewed,39,88,1,High Risk,1,Loyal
CUST80741810,Andrea Fletcher,Male,85,Marketing executive,Single,"North Courtney, South Dakota, 47869",56+,0,1,Senior Adult,POL53495954,Life,315606,1157.92,2017-12-24,2026-12-29,Monthly,Terminated,3292,Long Term,0,AGT01981470,Not Renewed,49,62,0,High Risk,0,Churned
CUST80741810,Andrea Fletcher,Male,85,Marketing executive,Single,"North Courtney, South Dakota, 47869",56+,0,1,Senior Adult,POL88784690,Property,339642,292.36,2023-10-29,2032-11-19,Monthly,Terminated,3309,Long Term,0,AGT27831885,Renewed,48,87,1,High Risk,1,Loyal
CUST94142986,Amy Flores,Male,20,"Engineer, energy",Single,"Kimberlyville, Minnesota, 15694",18-25,0,0,Young Adult,POL17282682,Life,136145,1233.34,2024-04-26,2025-10-27,Annually,Active,549,Medium Term,1,AGT92110080,Not Renewed,12,64,0,High Risk,0,Churned
CUST25522129,Robert Moore DVM,Male,71,Firefighter,Divorced,"Port Marcus, North Carolina, 43194",56+,0,1,Senior Adult,POL02394133,Property,427818,1146.64,2020-05-06,2029-04-30,Monthly,Lapsed,3281,Long Term,0,AGT56173374,Pending,16,48,0,Medium Risk,0,At Risk
CUST25522129,Robert Moore DVM,Male,71,Firefighter,Divorced,"Port Marcus, North Carolina, 43194",56+,0,1,Senior Adult,POL07094060,Health,317627,125.58,2024-03-30,2033-12-31,Quarterly,Active,3563,Long Term,1,AGT74886238,Renewed,50,3,0,Low Risk,0,Loyal
CUST48070910,Cameron Edwards,Other,79,Dance movement psychotherapist,Married,"West Robert, Colorado, 43180",56+,1,1,Senior Adult,POL18175825,Property,365154,1524.48,2019-07-21,2026-11-03,Quarterly,Active,2662,Long Term,1,AGT91058128,Pending,27,43,0,Medium Risk,0,At Risk
CUST48070910,Cameron Edwards,Other,79,Dance movement psychotherapist,Married,"West Robert, Colorado, 43180",56+,1,1,Senior Adult,POL63888565,Life,173861,138.13,2024-06-03,2032-06-14,Annually,Terminated,2933,Long Term,0,AGT49458975,Pending,3,71,1,High Risk,1,At Risk
CUST48070910,Cameron Edwards,Other,79,Dance movement psychotherapist,Married,"West Robert, Colorado, 43180",56+,1,1,Senior Adult,POL18021070,Health,107603,953.03,2017-09-18,2027-02-16,Annually,Terminated,3438,Long Term,0,AGT82523171,Not Renewed,38,87,1,High Risk,1,Churned
CUST30216438,Jeffrey Williams,Male,18,Historic buildings inspector/conservation officer,Widowed,"New Arielberg, Utah, 42205",18-25,0,0,Young Adult,POL14632307,Property,97026,1214.02,2016-06-27,2021-08-22,Quarterly,Lapsed,1882,Long Term,0,AGT76620075,Not Renewed,27,61,0,High Risk,0,Churned
CUST05460288,Tina Christian,Other,45,Mudlogger,Divorced,"Barnettmouth, Ohio, 18004",36-45,0,0,Middle Age,POL58266398,Life,336903,522.82,2023-09-24,2030-02-17,Monthly,Active,2338,Long Term,1,AGT60855997,Renewed,11,56,0,Medium Risk,0,Loyal
CUST05460288,Tina Christian,Other,45,Mudlogger,Divorced,"Barnettmouth, Ohio, 18004",36-45,0,0,Middle Age,POL96765669,Auto,133884,1933,2020-08-06,2022-02-21,Quarterly,Terminated,564,Medium Term,0,AGT03162047,Not Renewed,44,22,0,Low Risk,0,Churned
CUST21321824,Ashley Cook,Male,22,Tour manager,Widowed,"Powersland, Kentucky, 31673",18-25,0,0,Young Adult,POL97765922,Life,17722,187.65,2018-10-21,2026-01-14,Monthly,Terminated,2642,Long Term,0,AGT69847483,Renewed,41,39,0,Medium Risk,0,Loyal
CUST21321824,Ashley Cook,Male,22,Tour manager,Widowed,"Powersland, Kentucky, 31673",18-25,0,0,Young Adult,POL47653540,Life,435169,1841.36,2022-11-13,2024-07-02,Quarterly,Active,597,Medium Term,1,AGT31346386,Pending,12,35,0,Medium Risk,0,At Risk
CUST42335952,Jaime Wright,Female,26,Psychiatrist,Divorced,"Christensenshire, Connecticut, 06158",26-35,0,0,Young Adult,POL90576138,Auto,224111,1466.18,2024-05-20,2029-02-19,Monthly,Terminated,1736,Long Term,0,AGT69429138,Pending,17,37,0,Medium Risk,0,At Risk
CUST42335952,Jaime Wright,Female,26,Psychiatrist,Divorced,"Christensenshire, Connecticut, 06158",26-35,0,0,Young Adult,POL36321695,Property,346691,1210.13,2018-12-16,2021-01-03,Monthly,Lapsed,749,Medium Term,0,AGT74520619,Pending,17,73,1,High Risk,1,At Risk
CUST42335952,Jaime Wright,Female,26,Psychiatrist,Divorced,"Christensenshire, Connecticut, 06158",26-35,0,0,Young Adult,POL46846423,Health,431996,200.55,2019-05-07,2025-10-01,Monthly,Lapsed,2339,Long Term,0,AGT40776814,Not Renewed,31,24,0,Low Risk,0,Churned
CUST42335952,Jaime Wright,Female,26,Psychiatrist,Divorced,"Christensenshire, Connecticut, 06158",26-35,0,0,Young Adult,POL34073978,Auto,420602,770.55,2022-10-09,2025-11-04,Monthly,Active,1122,Long Term,1,AGT11570819,Pending,5,22,0,Low Risk,0,At Risk
CUST62906519,Caleb Atkinson,Other,68,Jewellery designer,Married,"Singletonfort, Maryland, 94686",56+,1,1,Senior Adult,POL45468849,Health,374999,986.91,2021-01-03,2030-04-11,Monthly,Terminated,3385,Long Term,0,AGT63777538,Not Renewed,43,67,0,High Risk,0,Churned
CUST62906519,Caleb Atkinson,Other,68,Jewellery designer,Married,"Singletonfort, Maryland, 94686",56+,1,1,Senior Adult,POL21603808,Property,428643,566.92,2024-03-30,2031-12-20,Monthly,Active,2821,Long Term,1,AGT52551133,Renewed,0,57,0,Medium Risk,0,Loyal
CUST62906519,Caleb Atkinson,Other,68,Jewellery designer,Married,"Singletonfort, Maryland, 94686",56+,1,1,Senior Adult,POL39502034,Health,281637,783.64,2024-02-16,2029-10-13,Quarterly,Terminated,2066,Long Term,0,AGT08952595,Not Renewed,31,55,0,Medium Risk,0,Churned
CUST30959100,Lisa Smith,Male,25,Occupational hygienist,Widowed,"Rivasfurt, Utah, 64534",18-25,0,0,Young Adult,POL40620647,Auto,256991,293.57,2017-05-27,2020-09-17,Quarterly,Terminated,1209,Long Term,0,AGT43733906,Pending,18,37,0,Medium Risk,0,At Risk
CUST08927809,Phillip Knapp,Female,46,Operations geologist,Widowed,"South Dalton, Louisiana, 96002",46-55,0,0,Middle Age,POL96661743,Health,471603,1294.87,2021-04-25,2030-01-23,Quarterly,Active,3195,Long Term,1,AGT95465094,Renewed,19,85,1,High Risk,1,Loyal
